종목명,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
한진,운수창고업,2013,1807382069000.0,156.7,38.96,4.33,0.0852485373896817,0.355,2.5,3.0,2.5,4.0,2951000.0
한진중공업홀딩스,서비스업,2013,2531518000000.0,112.87,46.98,5.17,0.7759956421740709,0.225,2.5,4.0,2.5,2.5,6522000.0
한창,유통업,2013,37693959000.0,69.05,59.15,34.1,-0.2602087603305785,0.855,2.5,2.0,2.5,2.5,0.0
한창제지,종이목재,2013,158442545000.0,326.82,23.43,11.04,0.0643221637543023,1.065,2.5,3.0,2.5,2.5,0.0
한화,화학,2013,113322609673000.0,951.62,9.51,236.65,1.1990847716265431,1.06,2.5,1.0,2.5,4.0,27847000.0
한화손해보험,보험,2013,7895496852000.0,1546.75,6.07,11.8,0.1175924305598174,0.77,2.5,3.0,2.5,2.5,0.0
한화투자증권,증권,2013,7774337651000.0,842.11,10.61,-47.05,-0.6882069821128508,0.47,2.5,4.0,2.5,2.5,0.0
현대건설,건설업,2013,14666501000000.0,185.66,35.01,3.96,0.0111463706497504,1.56,4.0,4.0,4.0,4.0,55732000.0
현대글로비스,운수창고업,2013,5069219085000.0,117.21,46.04,9.49,0.0400294341790808,3.72,4.0,4.0,4.0,2.5,56250000.0
현대모비스,운수장비,2013,34430309000000.0,70.5,58.65,11.07,0.1073318070286951,1.83,4.0,4.0,4.0,4.0,186349000.0
현대미포조선,운수장비,2013,10227698199000.0,215.57,31.69,-9.73,-0.1874563044874736,0.94,5.0,4.0,5.0,5.0,15672000.0
현대백화점,유통업,2013,5600706253000.0,57.94,63.32,0.91,0.3073761722490586,1.4300000000000002,2.5,3.0,4.0,2.5,14973000.0
현대비앤지스틸,철강금속,2013,626576633000.0,111.87,47.2,-6.6,0.0524618391005868,0.7,2.5,2.0,2.5,2.5,0.0
현대위아,운수장비,2013,4860454999000.0,110.29,47.55,1.01,0.0842054668145903,2.185,4.0,3.0,4.0,4.0,12865000.0
현대제철,철강금속,2013,29520275370000.0,120.88,45.27,-4.34,0.050253209691689,0.515,4.0,4.0,4.0,4.0,57939000.0
현대홈쇼핑,유통업,2013,1429041784000.0,23.71,80.84,5.18,0.1123089520442276,1.6349999999999998,2.5,3.0,2.5,2.5,13200000.0
혜인,유통업,2013,228890084000.0,138.29,41.96,14.88,0.1290011327443694,0.535,2.5,3.0,2.5,2.5,562000.0
호텔신라,유통업,2013,1712070637000.0,152.31,39.63,3.49,0.0670421702183958,3.52,2.5,2.0,2.5,2.5,5940000.0
화성산업,건설업,2013,419481129000.0,76.48,56.66,0.4,0.10229408578979,0.27,2.5,4.0,2.5,2.5,2853000.0
화신,운수장비,2013,781630816000.0,133.61,42.81,-8.76,0.0454917261882361,1.26,2.5,2.0,2.5,2.5,3472000.0
화천기계,기계,2013,173810242000.0,42.14,70.35,0.55,0.026744015503281,0.525,2.5,3.0,2.5,2.5,1980000.0
화천기공,기계,2013,316080665000.0,37.5,72.73,-8.69,0.0622228676929962,0.57,2.5,3.0,2.5,2.5,3300000.0
환인제약,의약품,2013,193100883000.0,11.48,89.7,-2.56,0.1020937691424196,1.285,2.5,4.0,2.5,2.5,3817000.0
황금에스티,철강금속,2013,253730129000.0,47.68,67.71,3.52,0.0438092649109687,0.375,2.5,3.0,2.5,2.5,700000.0
효성,화학,2013,13593412883000.0,408.34,19.67,-0.26,0.0601043870857598,0.91,4.0,4.0,4.0,4.0,33269000.0
후성,화학,2013,290138308000.0,119.82,45.49,-8.65,0.0778916488023114,3.06,2.5,2.0,2.5,2.5,0.0
휴스틸,철강금속,2013,561572715000.0,38.31,72.3,-6.99,0.0329709974868973,0.405,2.5,3.0,2.5,2.5,4843000.0
흥아해운,운수창고업,2013,571060118000.0,267.6,27.2,5.98,0.0361857040776092,0.88,2.5,3.0,2.5,2.5,752000.0
CS홀딩스,서비스업,2014,260355830000.0,16.03,86.19,-3.12,7.449301675977654,0.46,2.5,2.0,2.5,2.5,0.0
KISCO홀딩스,서비스업,2014,1379712311000.0,22.16,81.86,-12.67,2.895220524178664,0.345,2.5,3.0,2.5,2.5,2753000.0
LG이노텍,전기전자,2014,4428761037000.0,161.05,38.31,4.1,0.1272257384692331,2.355,5.0,5.0,5.0,5.0,5916000.0
MH에탄올,음식료품,2014,85534839000.0,62.03,61.72,-21.25,0.1053246774456965,1.02,2.5,3.0,2.5,2.5,1476000.0
OCI,화학,2014,7418713804000.0,127.88,43.88,6.23,0.0741486478464466,1.155,4.0,4.0,5.0,4.0,4770000.0
SH에너지화학,화학,2014,110741407000.0,31.46,76.07,-0.43,0.1090422300646338,2.045,2.5,2.0,2.5,2.5,4991000.0
SIMPAC,기계,2014,381939281000.0,74.3,57.37,27.9,0.1514066428709581,0.915,2.5,3.0,2.5,2.5,2161000.0
SK이노베이션,서비스업,2014,35101313814000.0,118.55,45.76,-1.21,0.5832096978023188,0.8799999999999999,4.0,3.0,5.0,5.0,0.0
가온전선,전기전자,2014,511258653000.0,93.97,51.56,-0.97,0.0243254558906732,0.42,2.5,3.0,4.0,2.5,2356000.0
강원랜드,서비스업,2014,3375127289000.0,24.76,80.16,9.94,0.3420332502172833,2.72,4.0,4.0,5.0,4.0,172328000.0
경농,화학,2014,284623063000.0,68.5,59.35,-4.01,0.1090936672427989,0.675,2.5,2.0,2.5,2.5,2112000.0
경동나비엔,전기전자,2014,401658957000.0,111.38,47.31,3.58,-0.0346925615598652,1.985,2.5,2.0,2.5,2.5,1262000.0
경방,섬유의복,2014,1301841379000.0,101.0,49.75,-5.23,0.0926898151210799,0.65,2.5,3.0,2.5,2.5,1371000.0
경인양행,화학,2014,313039125000.0,57.91,63.33,6.28,0.096478300375535,1.315,2.5,3.0,2.5,2.5,1951000.0
경인전자,전기전자,2014,61733225000.0,7.41,93.1,-26.95,0.3194913119875048,0.585,2.5,3.0,2.5,2.5,480000.0
계양전기,기계,2014,204236124000.0,33.56,74.87,9.83,0.0326102358582568,0.8999999999999999,2.5,3.0,2.5,2.5,1537000.0
고려산업,음식료품,2014,156033056000.0,104.99,48.78,-8.55,0.0937230189556153,0.855,2.5,3.0,2.5,2.5,1086000.0
고려아연,철강금속,2014,5642418565000.0,17.97,84.77,2.51,0.095814885982009,1.6,4.0,4.0,2.5,4.0,114883000.0
고려제강,철강금속,2014,2524438036000.0,69.6,58.96,24.12,0.1338380688803576,0.6950000000000001,2.5,3.0,2.5,2.5,5249000.0
광동제약,의약품,2014,442528217000.0,40.76,71.05,11.51,0.0628633441656285,1.64,2.5,2.0,2.5,2.5,3214000.0
광명전기,전기전자,2014,138580023000.0,76.1,56.79,14.36,0.0990003022426403,1.58,2.5,2.0,2.5,2.5,0.0
광전자,전기전자,2014,278247542000.0,25.53,79.67,-23.42,0.1374898140677177,0.505,2.5,3.0,2.5,2.5,0.0
광주신세계,유통업,2014,652758688000.0,45.5,68.73,-0.86,0.2451799482472414,1.02,2.5,3.0,4.0,2.5,2000000.0
교보증권,증권,2014,5673627302000.0,823.08,10.83,0.0,-0.5272273088970243,0.56,2.5,3.0,2.5,2.5,3468000.0
국도화학,화학,2014,637431455000.0,68.15,59.47,7.24,0.0237165385190725,0.875,2.5,2.0,2.5,4.0,5811000.0
국동,유통업,2014,89271398000.0,211.71,32.08,25.85,-0.0001095348797746,2.52,2.5,3.0,2.5,2.5,0.0
국보,운수창고업,2014,91005502000.0,302.32,24.86,-16.7,-0.0026494992210104,0.875,2.5,2.0,2.5,2.5,50000.0
국제약품,의약품,2014,117508309000.0,131.07,43.28,1.63,-0.0005200010211114,0.79,2.5,3.0,2.5,2.5,886000.0
극동유화,화학,2014,188576260000.0,57.58,63.46,0.0,0.0622373796272372,0.7749999999999999,2.5,2.0,2.5,2.5,2441000.0
금강공업,철강금속,2014,723147129000.0,163.34,37.97,2.5,0.2295009304073018,1.1,2.5,3.0,2.5,2.5,1795000.0
금양,화학,2014,160244911000.0,260.18,27.76,1.44,0.2475666637669812,1.215,2.5,3.0,2.5,2.5,2017000.0
금호전기,전기전자,2014,515679906000.0,164.95,37.74,15.72,-0.0447892746884647,0.8500000000000001,2.5,3.0,2.5,2.5,0.0
금호타이어,화학,2014,4804662404000.0,262.34,27.6,-7.05,0.1814222343935053,1.385,4.0,4.0,4.0,5.0,0.0
깨끗한나라,종이목재,2014,469789736000.0,160.21,38.43,1.39,0.026943324716395,1.03,2.5,3.0,2.5,4.0,0.0
남선알미늄,철강금속,2014,240321965000.0,174.75,36.4,-3.42,0.0399065905248569,1.36,2.5,2.0,2.5,2.5,0.0
남성,유통업,2014,195514519000.0,169.15,37.15,-5.49,-0.1178787326652495,0.495,2.5,2.0,2.5,2.5,374000.0
남양유업,음식료품,2014,963217255000.0,16.9,85.54,-6.35,-0.0442070463187632,0.8500000000000001,2.5,2.0,2.5,2.5,855000.0
남해화학,화학,2014,520015616000.0,41.22,70.81,-10.05,0.0501486274136995,1.21,2.5,3.0,2.5,4.0,2321000.0
넥센,서비스업,2014,837243995000.0,27.32,78.54,-6.72,0.1444433407190869,1.095,2.5,3.0,2.5,2.5,3004000.0
넥센타이어,화학,2014,2527339854000.0,170.78,36.93,1.77,0.2195942407732991,1.75,2.5,3.0,2.5,4.0,7638000.0
노루페인트,화학,2014,544220095000.0,125.58,44.33,5.69,0.0643372001809501,0.645,2.5,3.0,2.5,4.0,4095000.0
노루홀딩스,서비스업,2014,899883032000.0,104.59,48.88,9.26,1.4255243576910244,1.33,2.5,3.0,2.5,2.5,4169000.0
녹십자,의약품,2014,1330351374000.0,44.5,69.2,9.81,0.0664471459441995,1.895,2.5,3.0,2.5,2.5,14454000.0
녹십자홀딩스,서비스업,2014,1790874896000.0,51.63,65.95,11.35,1.4831102621274743,1.69,2.5,3.0,2.5,2.5,13681000.0
농심,음식료품,2014,2224132075000.0,43.17,69.85,-2.15,0.0547740246041791,1.14,2.5,3.0,2.5,4.0,23131000.0
농심홀딩스,서비스업,2014,1034455583000.0,39.75,71.55,8.5,1.7289795877824683,0.94,2.5,2.0,2.5,2.5,9276000.0
다우기술,서비스업,2014,5338504904000.0,327.05,23.42,4.09,-0.8354015995848278,1.35,2.5,2.0,2.5,2.5,5625000.0
대교,서비스업,2014,842177325000.0,31.42,76.09,-3.46,0.0389000844545831,1.2400000000000002,4.0,6.0,2.5,2.5,11949000.0
대구백화점,유통업,2014,640060609000.0,54.88,64.57,0.0,0.1296422291925734,0.47,2.5,3.0,2.5,2.5,5416000.0
대림통상,기계,2014,255369179000.0,102.11,49.48,3.49,-0.0201188016324593,0.54,2.5,3.0,2.5,2.5,2284000.0
대상,음식료품,2014,1814827132000.0,131.34,43.23,1.83,0.1016470345390124,2.27,2.5,2.0,2.5,2.5,10819000.0
대상홀딩스,서비스업,2014,2180120102000.0,125.0,44.45,4.12,8.986409485506892,1.565,2.5,3.0,2.5,2.5,6321000.0
대성산업,유통업,2014,1870839105000.0,12674.97,0.78,-17.39,-0.0336322104837123,0.0,2.5,3.0,2.5,4.0,0.0
대성에너지,전기가스업,2014,683836034000.0,145.31,40.76,4.65,0.0395312603101286,0.635,2.5,3.0,2.5,2.5,6875000.0
대성홀딩스,서비스업,2014,1190198480000.0,129.53,43.57,0.07,1.3281856755126658,0.7749999999999999,2.5,3.0,2.5,2.5,4022000.0
대신증권,증권,2014,18221745400000.0,1009.12,9.02,0.0,-0.1105234081926356,0.54,2.5,4.0,2.5,2.5,19432000.0
대양금속,철강금속,2014,104908934000.0,1893.49,5.02,7.64,-0.0711464541388857,10.085,2.5,2.0,2.5,2.5,0.0
대영포장,종이목재,2014,201109312000.0,60.08,62.47,10.26,0.0777742999087498,0.67,2.5,2.0,2.5,2.5,0.0
대우건설,건설업,2014,10260218124000.0,276.44,26.56,13.81,0.0268351510368521,1.28,2.5,1.0,5.0,5.0,0.0
대우조선해양,운수장비,2014,17735815981000.0,775.06,11.43,6.79,-0.0401638538290867,2.79,4.0,4.0,2.5,4.0,28357000.0
대웅,서비스업,2014,1010731916000.0,42.61,70.12,6.0,1.011289886518975,1.875,2.5,2.0,2.5,2.5,4260000.0
대웅제약,의약품,2014,694263908000.0,52.42,65.61,7.82,0.0356771072972114,1.93,2.5,3.0,2.5,2.5,7225000.0
대원강업,운수장비,2014,1148371744000.0,134.07,42.72,1.86,0.0544039154404902,1.23,2.5,3.0,2.5,4.0,7440000.0
대원전선,전기전자,2014,210852479000.0,174.91,36.38,-13.45,-0.0038798520754642,0.965,2.5,2.0,2.5,2.5,0.0
대원제약,의약품,2014,180616842000.0,34.28,74.47,14.54,0.0978764101672285,1.825,2.5,4.0,2.5,2.5,2431000.0
대원화성,화학,2014,117653986000.0,160.32,38.41,21.62,0.0224314575317912,1.62,2.5,3.0,2.5,4.0,0.0
대유에이텍,운수장비,2014,749322316000.0,508.37,16.44,32.83,0.0907813473561701,1.695,2.5,2.0,2.5,2.5,4330000.0
대창,철강금속,2014,655670847000.0,290.46,25.61,75.35,0.036534270372502,0.515,2.5,2.0,2.5,4.0,0.0
대창단조,운수장비,2014,183977542000.0,33.32,75.01,-5.13,0.042621042624468,0.91,2.5,3.0,2.5,2.5,4000000.0
대한방직,섬유의복,2014,364449488000.0,112.72,47.01,-14.38,0.079824961760182,0.165,2.5,3.0,2.5,2.5,0.0
대한유화,화학,2014,1440420697000.0,71.05,58.46,4.45,0.0378633504158549,0.595,2.5,2.0,2.5,4.0,9264000.0
대한전선,전기전자,2014,1873492658000.0,2451.76,3.92,-15.74,-0.0654645346881847,22.815,2.5,2.0,2.5,4.0,0.0
대한제강,철강금속,2014,776610882000.0,108.47,47.97,0.17,0.0543238169127888,0.44,2.5,3.0,2.5,4.0,2263000.0
대한제당,음식료품,2014,1561333927000.0,248.9,28.66,-3.15,-0.0106493613319028,0.7150000000000001,2.5,3.0,2.5,2.5,4841000.0
대한제분,음식료품,2014,900381934000.0,44.13,69.38,0.57,0.1965010268970137,0.535,2.5,2.0,2.5,2.5,4107000.0
대한항공,운수창고업,2014,23465724376000.0,966.06,9.38,0.52,0.1595462567285806,1.46,4.0,4.0,5.0,4.0,0.0
대한해운,운수창고업,2014,1300693721000.0,160.72,38.35,0.0,0.3096705038185764,1.26,2.5,1.0,2.5,2.5,0.0
대한화섬,화학,2014,523871826000.0,26.86,78.82,-33.87,0.0332319656781911,0.265,2.5,3.0,2.5,2.5,0.0
대현,섬유의복,2014,225743019000.0,105.56,48.65,0.05,0.011217075585873,1.215,2.5,4.0,2.5,2.5,753000.0
대호에이엘,철강금속,2014,110290375000.0,331.34,23.18,5.06,-0.0103852326472977,2.145,2.5,2.0,2.5,4.0,0.0
더존비즈온,서비스업,2014,210570942000.0,78.95,55.88,5.23,0.2875560508287968,3.245,2.5,2.0,2.5,2.5,5935000.0
덕성,화학,2014,97948255000.0,56.28,63.99,-15.53,0.0505361490201151,0.8049999999999999,2.5,2.0,2.5,2.5,704000.0
덕양산업,운수장비,2014,217036945000.0,256.92,28.02,-2.95,-0.0032674895091889,1.4300000000000002,2.5,2.0,2.5,2.5,1294000.0
도화엔지니어링,서비스업,2014,333620964000.0,55.98,64.11,-15.01,0.0119125396804661,0.8300000000000001,2.5,3.0,2.5,2.5,3307000.0
동국제강,철강금속,2014,8853724689000.0,239.51,29.45,-9.3,0.0190584717633783,0.3,4.0,4.0,2.5,4.0,0.0
동남합성,화학,2014,67560067000.0,34.24,74.49,25.68,0.0571725696269048,0.875,2.5,2.0,2.5,2.5,200000.0
동방,운수창고업,2014,651999177000.0,462.6,17.77,-0.26,0.0532126380971102,0.47,2.5,2.0,2.5,2.5,603000.0
동방아그로,화학,2014,161451042000.0,34.53,74.33,4.93,0.0792682828952533,0.875,2.5,3.0,2.5,2.5,2321000.0
동부건설,건설업,2014,852614769000.0,3392.18,2.86,-55.23,0.0178892596100662,20.05,2.5,3.0,2.5,2.5,0.0
동성제약,의약품,2014,134264135000.0,141.46,41.41,-2.68,0.049894064900626,2.45,2.5,2.0,2.5,2.5,0.0
동아쏘시오홀딩스,의약품,2014,1081069661000.0,102.27,49.44,10.47,-0.1096377550313724,1.725,2.5,3.0,2.5,2.5,4482000.0
동아지질,건설업,2014,232681244000.0,71.47,58.32,-7.36,0.1041585071464545,0.76,2.5,3.0,2.5,2.5,1978000.0
동양고속,운수창고업,2014,224095138000.0,81.0,55.25,7.22,0.1488870592551825,0.665,2.5,3.0,2.5,2.5,3314000.0
동양철관,철강금속,2014,185811319000.0,114.77,46.56,-10.24,-0.0801215274158994,1.145,2.5,2.0,2.5,2.5,0.0
동원산업,"농업, 임업 및 어업",2014,1464884151000.0,112.46,47.07,-4.15,0.1755498589990718,1.99,2.5,3.0,2.5,2.5,6726000.0
동원수산,"농업, 임업 및 어업",2014,99712287000.0,191.25,34.33,-5.8,0.0250576233012673,1.26,2.5,2.0,2.5,2.5,0.0
동원시스템즈,화학,2014,1122424407000.0,356.99,21.88,37.37,0.0268806463559754,2.24,2.5,2.0,2.5,2.5,6099000.0
동일고무벨트,화학,2014,236739939000.0,65.74,60.34,11.52,0.020724613420685,0.7749999999999999,2.5,2.0,2.5,2.5,885000.0
동일산업,철강금속,2014,356925496000.0,12.99,88.5,0.0,0.0156191404640944,0.445,2.5,3.0,2.5,4.0,2279000.0
동화약품,의약품,2014,313073100000.0,36.28,73.38,-3.07,0.0633088554939289,0.6950000000000001,2.5,3.0,2.5,2.5,2234000.0
두산,서비스업,2014,31369299869000.0,252.37,28.38,-6.69,0.3241448300643539,1.6,5.0,5.0,5.0,5.0,72267000.0
디씨엠,철강금속,2014,156796347000.0,15.66,86.46,-11.42,0.0966272846360177,1.29,2.5,3.0,2.5,2.5,1983000.0
디아이,의료정밀,2014,179415424000.0,53.26,65.25,25.27,0.1670231988570651,3.155,2.5,2.0,2.5,2.5,2150000.0
디아이씨,운수장비,2014,563512800000.0,234.19,29.92,-0.31,0.0644563323386784,0.875,2.5,3.0,2.5,2.5,0.0
락앤락,화학,2014,795747542000.0,26.23,79.22,-15.97,0.3326916078980852,1.84,2.5,4.0,2.5,2.5,8128000.0
롯데관광개발,서비스업,2014,145286658000.0,26.24,79.22,-6.2,0.0251276780773183,3.425,2.5,3.0,2.5,2.5,0.0
롯데손해보험,보험,2014,6727816133000.0,2109.67,4.53,0.0,0.057854011889455,0.8999999999999999,4.0,4.0,5.0,2.5,0.0
롯데쇼핑,유통업,2014,40072325738000.0,128.41,43.78,-0.4,0.1011600528884608,0.7,5.0,5.0,5.0,5.0,59104000.0
롯데케미칼,화학,2014,10322655619000.0,59.57,62.67,-9.61,0.027557463069961,0.925,5.0,4.0,5.0,6.0,33692000.0
롯데하이마트,유통업,2014,2774637426000.0,64.65,60.73,6.93,0.0520093548855377,1.08,4.0,5.0,4.0,2.5,7791000.0
마니커,음식료품,2014,226081037000.0,174.07,36.49,-3.39,-0.054694880216586,0.715,2.5,2.0,2.5,2.5,0.0
메리츠금융지주,기타금융,2014,26762548700000.0,792.18,11.21,0.0,-48.91969980492911,1.265,2.5,4.0,2.5,2.5,11943000.0
명문제약,의약품,2014,190660551000.0,160.63,38.37,1.64,-0.0003573267063104,0.64,2.5,3.0,2.5,2.5,613000.0
모나리자,종이목재,2014,74989695000.0,24.67,80.21,-3.89,0.10333067074734,1.81,2.5,2.0,2.5,2.5,0.0
모나미,유통업,2014,168281436000.0,193.08,34.12,-10.44,0.0784150034094469,1.165,2.5,3.0,2.5,2.5,695000.0
모토닉,운수장비,2014,429411204000.0,14.41,87.41,-0.43,0.0495354175066626,1.275,2.5,3.0,2.5,2.5,5715000.0
무림페이퍼,종이목재,2014,2157864369000.0,259.96,27.78,3.56,0.3000608474103396,0.385,2.5,2.0,2.5,4.0,0.0
무학,음식료품,2014,534230440000.0,28.71,77.69,20.86,0.4498732194381435,1.945,2.5,4.0,2.5,2.5,120000.0
문배철강,철강금속,2014,112624423000.0,34.85,74.15,-10.36,0.0879703253107643,0.53,2.5,2.0,2.5,2.5,970000.0
미래산업,의료정밀,2014,64768918000.0,71.01,58.48,-30.71,-0.256011906737471,2.99,2.5,3.0,2.5,2.5,0.0
미래에셋증권,증권,2014,30613292000000.0,633.38,13.64,0.0,0.2862515111924597,0.8600000000000001,4.0,4.0,4.0,2.5,84050000.0
미원상사,화학,2014,228635451000.0,57.38,63.54,5.1,0.1145932568332545,1.31,2.5,2.0,2.5,2.5,0.0
미원화학,화학,2014,90882280000.0,30.29,76.75,5.24,0.0829595868438214,1.2200000000000002,2.5,2.0,2.5,2.5,0.0
백광산업,화학,2014,449205565000.0,249.44,28.62,-14.15,0.0286457865815936,0.885,2.5,3.0,2.5,4.0,0.0
백산,화학,2014,163001526000.0,77.12,56.46,-4.21,0.1332130492676431,1.515,2.5,2.0,2.5,2.5,1452000.0
벽산,비금속광물,2014,399992604000.0,64.46,60.81,7.26,0.0880459470248767,1.83,2.5,3.0,2.5,2.5,4025000.0
보락,화학,2014,51497215000.0,25.19,79.88,1.31,0.1165427755128246,0.925,2.5,3.0,2.5,2.5,839000.0
보해양조,음식료품,2014,209895824000.0,162.04,38.16,2.29,0.1565922823735405,1.045,2.5,2.0,2.5,2.5,0.0
부광약품,의약품,2014,236817512000.0,12.77,88.68,0.0,0.1971235753146512,3.075,2.5,4.0,2.5,2.5,16280000.0
부국증권,증권,2014,655734393000.0,74.15,57.42,81.76,0.048188784659698,0.525,2.5,3.0,2.5,2.5,3582000.0
부국철강,철강금속,2014,125858272000.0,17.3,85.25,-24.77,0.0803833747706471,0.41,2.5,2.0,2.5,2.5,1500000.0
부산산업,비금속광물,2014,113958304000.0,130.65,43.36,-17.07,0.0567396225063572,0.99,2.5,3.0,2.5,2.5,264000.0
부산주공,운수장비,2014,254414152000.0,464.82,17.7,4.22,0.0583126407935817,0.61,2.5,3.0,2.5,4.0,592000.0
비상교육,서비스업,2014,245737968000.0,57.73,63.4,1.47,0.0196034687756495,1.06,2.5,3.0,2.5,2.5,1591000.0
빙그레,음식료품,2014,578852362000.0,19.59,83.62,1.86,0.054101675627415,1.825,2.5,3.0,4.0,2.5,11052000.0
사조대림,음식료품,2014,363336125000.0,146.91,40.5,6.99,0.0249049190265443,0.62,2.5,2.0,2.5,2.5,1193000.0
사조산업,"농업, 임업 및 어업",2014,1212461372000.0,181.69,35.5,-16.72,0.1857163799983691,0.8300000000000001,2.5,2.0,2.5,2.5,0.0
사조씨푸드,음식료품,2014,246045557000.0,48.09,67.53,3.76,0.0563152854386044,0.635,2.5,2.0,2.5,2.5,0.0
사조오양,"농업, 임업 및 어업",2014,173321672000.0,134.5,42.64,1.87,0.0259726941096527,0.505,2.5,2.0,2.5,2.5,0.0
삼부토건,건설업,2014,2217130886000.0,477.81,17.31,1.57,-0.0131403456756335,0.195,2.5,3.0,2.5,2.5,0.0
삼성SDI,전기전자,2014,15968549946000.0,35.02,74.06,9.13,0.0658006642927599,0.7250000000000001,5.0,4.0,5.0,5.0,70314000.0
삼성공조,운수장비,2014,252694811000.0,37.14,72.92,-14.99,0.0684801473703128,0.48,2.5,3.0,2.5,2.5,642000.0
삼성물산,유통업,2014,9511431412000.0,79.96,55.57,59.0,0.0432021143739817,0.075,4.0,3.0,5.0,5.0,0.0
삼성엔지니어링,서비스업,2014,6151866236000.0,545.29,15.5,-9.13,0.0342288520381397,3.1950000000000003,5.0,4.0,5.0,5.0,0.0
삼성전기,전기전자,2014,7718611985000.0,66.25,60.15,-13.48,0.0719012981244554,1.05,6.0,5.0,6.0,6.0,58303000.0
삼성전자,전기전자,2014,230422958000000.0,37.08,72.95,-9.83,0.2682767440785125,1.73,5.0,5.0,6.0,5.0,2924564000.0
삼성제약,의약품,2014,57410354000.0,146.45,40.58,-35.45,-0.4484724973586899,3.4,2.5,3.0,2.5,2.5,0.0
삼성중공업,운수장비,2014,17122234083000.0,207.23,32.55,-13.18,-0.0363519191420572,1.28,4.0,3.0,5.0,5.0,51262000.0
삼성증권,증권,2014,25774747151000.0,652.14,13.3,0.0,-0.4986647108105967,1.03,4.0,5.0,5.0,2.5,47384000.0
삼성출판사,서비스업,2014,155739822000.0,58.87,62.95,10.61,0.1995185860445357,1.025,2.5,3.0,2.5,2.5,1000000.0
삼성카드,기타금융,2014,17736626744000.0,177.55,36.03,23.7,-0.3475494561852102,0.8049999999999999,2.5,4.0,4.0,2.5,115401000.0
삼아알미늄,철강금속,2014,194141867000.0,78.53,56.01,-3.08,-0.0072749261875995,0.305,2.5,3.0,2.5,2.5,825000.0
삼양사,음식료품,2014,1081397671000.0,87.93,53.21,0.73,0.0477613331856937,0.615,4.0,3.0,4.0,4.0,8951000.0
삼양식품,음식료품,2014,299626490000.0,80.37,55.44,3.93,0.0401319983266114,1.275,2.5,2.0,2.5,2.5,753000.0
삼양통상,기타제조업,2014,299010190000.0,34.36,74.43,19.63,-0.0117447898421595,0.8049999999999999,2.5,3.0,2.5,2.5,2250000.0
삼양홀딩스,서비스업,2014,2795940327000.0,69.0,59.17,-4.97,0.6000308591938001,0.67,2.5,2.0,2.5,2.5,11612000.0
삼영무역,유통업,2014,296279339000.0,20.83,82.76,-0.68,0.0531647446395247,1.655,2.5,3.0,2.5,2.5,3204000.0
삼원강재,운수장비,2014,211168967000.0,24.57,80.27,-9.73,0.0580732774618166,1.08,2.5,2.0,2.5,4.0,4800000.0
삼익악기,기타제조업,2014,378836770000.0,78.27,56.1,-2.1,0.2894021839180691,1.5,2.5,2.0,2.5,2.5,3943000.0
삼일제약,의약품,2014,108291024000.0,95.42,51.17,-4.22,-0.1408505664300142,0.635,2.5,3.0,2.5,2.5,1021000.0
삼정펄프,종이목재,2014,180736726000.0,15.57,86.53,0.27,0.0759705835815659,0.7050000000000001,2.5,3.0,2.5,2.5,2500000.0
삼진제약,의약품,2014,209306205000.0,66.06,60.22,4.84,0.1609815553513325,2.535,2.5,3.0,2.5,2.5,6226000.0
삼천리,전기가스업,2014,3659823478000.0,177.64,36.02,2.64,-0.0175375422852625,0.505,4.0,4.0,4.0,4.0,7127000.0
삼호개발,건설업,2014,198353329000.0,62.79,61.43,-11.03,0.0999535369860494,0.605,2.5,3.0,2.5,2.5,2328000.0
삼화왕관,기계,2014,142115133000.0,23.54,80.95,2.8,0.1554034821632627,0.63,2.5,2.0,2.5,2.5,1395000.0
